Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2402,Jamie Shackleton,ENG,"MF,DF",Leeds United,Premier League,20,1999,5.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2403,Xherdan Shaqiri,SUI,"MF,FW",Liverpool,Premier League,28,1991,6.2,0,11,0,0.0,1.78,0.0,0.0,0.0,21.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2404,Billy Sharp,ENG,FW,Sheffield Utd,Premier League,34,1986,8.2,3,7,3,42.9,0.86,0.37,0.14,0.33,15.3,0,2,2,2.7,1.2,0.17,0.3,-0.2,Matches
2405,Luke Shaw,ENG,DF,Manchester Utd,Premier League,25,1995,29.5,1,11,6,54.5,0.37,0.2,0.09,0.17,18.1,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
2406,Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,23.2,11,0,0,2.5,2.5,0.06,-1.5,-1.5,Matches
2407,Eldor Shomurodov,UZB,FW,Genoa,Serie A,25,1995,18.6,8,38,18,47.4,2.04,0.97,0.21,0.44,14.6,0,0,0,5.0,5.0,0.13,3.0,3.0,Matches
2408,Shola Shoretire,ENG,FW,Manchester Utd,Premier League,16,2004,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2409,Mahame Siby,FRA,"MF,FW",Strasbourg,Ligue 1,24,1996,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2410,Abdoulaye Sidibé,FRA,MF,Saint-Étienne,Ligue 1,18,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2411,Djibril Sidibé,FRA,DF,Monaco,Ligue 1,28,1992,22.0,0,4,0,0.0,0.18,0.0,0.0,0.0,29.5,3,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2412,Sidnei,BRA,DF,Betis,La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.0,0.0,0.0,5.1,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
2413,Kaj Sierhuis,NED,FW,Reims,Ligue 1,22,1998,7.2,0,13,3,23.1,1.79,0.41,0.0,0.0,16.4,1,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
2414,Tim Siersleben,GER,DF,Wolfsburg,Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2415,Gylfi Sigurðsson,ISL,MF,Everton,Premier League,30,1989,25.0,6,45,12,26.7,1.8,0.48,0.07,0.25,21.3,7,3,4,6.8,3.8,0.08,-0.8,-0.8,Matches
2416,Luca Siligardi,ITA,MF,Crotone,Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.0,0.0,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2417,Luca Siligardi,ITA,FW,Parma,Serie A,32,1988,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2418,Adrien Silva,POR,MF,Sampdoria,Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.0,22.3,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
2419,André Silva,POR,FW,Eint Frankfurt,Bundesliga,24,1995,30.7,28,107,53,49.5,3.49,1.73,0.2,0.4,12.6,3,7,7,24.3,18.9,0.18,3.7,2.1,Matches
2420,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.7,0,0,0,2.8,2.8,0.1,-0.8,-0.8,Matches
2421,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.0,0.0,15.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
2422,David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.1,0.67,13.4,2,0,0,2.9,2.9,0.14,-0.9,-0.9,Matches
2423,Fábio Silva,POR,FW,Wolves,Premier League,18,2002,15.2,4,46,16,34.8,3.02,1.05,0.07,0.19,12.9,0,1,1,6.0,5.3,0.11,-2.0,-2.3,Matches
2424,Florent da Silva,FRA,FW,Lyon,Ligue 1,17,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2425,Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,29,1991,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2426,Gastón Silva,URU,DF,Huesca,La Liga,26,1994,6.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2427,Rui Silva,POR,GK,Granada,La Liga,26,1994,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2428,Thiago Silva,BRA,DF,Chelsea,Premier League,35,1984,21.5,2,13,4,30.8,0.6,0.19,0.15,0.5,8.0,0,0,0,1.1,1.1,0.09,0.9,0.9,Matches
2429,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2430,Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.2,0,0,0,1.5,1.5,0.1,-0.5,-0.5,Matches
2431,Giovanni Simeone,ARG,FW,Cagliari,Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.3,0,0,0,8.1,8.1,0.19,-2.1,-2.1,Matches
2432,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,25,1995,25.8,6,37,16,43.2,1.43,0.62,0.14,0.31,13.9,1,1,1,8.3,7.6,0.2,-2.3,-2.6,Matches
2433,Unai Simón,ESP,GK,Athletic Club,La Liga,23,1997,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2434,Xavi Simons,NED,MF,Paris S-G,Ligue 1,17,2003,0.0,0,1,0,0.0,45.0,0.0,0.0,0.0,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2435,Jóan Símun Edmundsson,FRO,"MF,FW",Arminia,Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.1,0.33,0.5,13.0,0,0,0,0.5,0.5,0.17,0.5,0.5,Matches
2436,Wilfried Singo,CIV,DF,Torino,Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.1,1.0,14.2,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
2437,Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.0,0.0,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2438,Dimitris Siovas,GRE,DF,Huesca,La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,10.5,0,0,0,1.9,1.9,0.07,0.1,0.1,Matches
2439,Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,32,1988,3.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2440,Salvatore Sirigu,ITA,GK,Torino,Serie A,33,1987,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2441,Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.5,1.0,25.5,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
2442,Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,22,1997,28.7,0,24,3,12.5,0.84,0.1,0.0,0.0,18.7,0,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches
2443,Moussa Sissoko,FRA,MF,Tottenham,Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.0,0.0,13.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
2444,Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.0,0.0,0.0,46.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2445,Antonio Sivera,ESP,GK,Alavés,La Liga,23,1996,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2446,Jacques Siwe,FRA,FW,Dijon,Ligue 1,19,2001,1.9,0,3,0,0.0,1.6,0.0,0.0,0.0,17.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
2447,Ellyes Skhiri,TUN,MF,Köln,Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,10.2,0,0,0,3.9,3.9,0.23,1.1,1.1,Matches
2448,Łukasz Skorupski,POL,GK,Bologna,Serie A,29,1991,28.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2449,Andreas Skov Olsen,DEN,"FW,DF",Bologna,Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.2,18.5,2,0,0,3.5,3.5,0.12,-1.5,-1.5,Matches
2450,Robert Skov,DEN,"FW,DF",Hoffenheim,Bundesliga,24,1996,12.9,1,32,7,21.9,2.47,0.54,0.03,0.14,23.2,8,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
2451,Milan Škriniar,SVK,DF,Inter,Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.2,0.5,8.6,0,0,0,1.8,1.8,0.12,1.2,1.2,Matches
2452,Steven Skrzybski,GER,"FW,DF",Schalke 04,Bundesliga,27,1992,4.7,0,7,1,14.3,1.5,0.21,0.0,0.0,21.4,0,0,1,1.3,0.5,0.08,-1.3,-0.5,Matches
2453,Petar Škuletić,SRB,"FW,MF",Montpellier,Ligue 1,30,1990,2.6,2,10,5,50.0,3.85,1.92,0.2,0.4,14.9,0,0,0,1.6,1.6,0.16,0.4,0.4,Matches
2454,Islam Slimani,ALG,FW,Leicester City,Premier League,32,1988,0.2,0,1,0,0.0,4.5,0.0,0.0,0.0,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2455,Islam Slimani,ALG,FW,Lyon,Ligue 1,32,1988,6.4,3,19,7,36.8,2.95,1.09,0.16,0.43,11.0,0,0,0,2.8,2.8,0.15,0.2,0.2,Matches
2456,William Smallbone,IRL,MF,Southampton,Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,19.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2457,Chris Smalling,ENG,DF,Roma,Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.0,0.0,8.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2458,Emile Smith-Rowe,ENG,"MF,FW",Arsenal,Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.5,16.8,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
2459,Robert Snodgrass,SCO,"MF,FW",West Brom,Premier League,32,1987,5.8,0,4,1,25.0,0.68,0.17,0.0,0.0,17.6,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2460,Robert Snodgrass,SCO,"FW,DF",West Ham,Premier League,32,1987,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2461,Cédric Soares,POR,DF,Arsenal,Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.0,0.0,24.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2462,Rafa Soares,POR,DF,Eibar,La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.0,0.0,0.0,19.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2463,Rubén Sobrino,ESP,"MF,FW",Valencia,La Liga,28,1992,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2464,Rubén Sobrino,ESP,"FW,MF",Cádiz,La Liga,28,1992,12.4,1,9,5,55.6,0.73,0.4,0.11,0.2,12.1,0,0,0,2.4,2.4,0.26,-1.4,-1.4,Matches
2465,Simon Sohm,SUI,MF,Parma,Serie A,19,2001,10.0,1,5,1,20.0,0.5,0.1,0.2,1.0,18.0,0,0,0,1.2,1.2,0.23,-0.2,-0.2,Matches
2466,Augusto Solari,ARG,MF,Celta Vigo,La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.4,0.67,23.5,0,0,0,1.3,1.3,0.25,0.7,0.7,Matches
2467,Roberto Soldado,ESP,FW,Granada,La Liga,35,1985,16.0,9,29,10,34.5,1.82,0.63,0.24,0.7,15.9,2,2,2,5.8,4.4,0.15,3.2,2.6,Matches
2468,Carlos Soler,ESP,MF,Valencia,La Liga,23,1997,30.4,11,29,9,31.0,0.95,0.3,0.14,0.44,25.8,8,7,9,9.5,2.7,0.09,1.5,1.3,Matches
2469,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,31,1988,30.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2470,Son,ESP,DF,Levante,La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.0,0.0,18.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2471,Brandon Soppy,FRA,DF,Rennes,Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.0,0.0,25.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2472,David Soria,ESP,GK,Getafe,La Liga,27,1993,28.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2473,Roberto Soriano,ITA,MF,Bologna,Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,17.5,0,0,0,6.2,6.2,0.1,2.8,2.8,Matches
2474,Alberto Soro,ESP,"FW,MF",Granada,La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.5,1.0,9.9,0,0,0,0.8,0.8,0.39,0.2,0.2,Matches
2475,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.0,0.0,21.7,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2476,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2477,Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,8,69,18,26.1,2.57,0.67,0.09,0.33,13.4,0,2,2,10.0,8.4,0.12,-2.0,-2.4,Matches
2478,Riccardo Sottil,ITA,"MF,FW",Cagliari,Serie A,21,1999,13.2,2,25,9,36.0,1.9,0.68,0.08,0.22,17.0,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
2479,Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2480,Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,11.4,0,0,0,9.2,9.2,0.15,0.8,0.8,Matches
2481,Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2482,Cebio Soukou,BEN,"FW,MF",Arminia,Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.2,0.11,1.0,19.9,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
2483,Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,1,7,2,28.6,0.36,0.1,0.14,0.5,7.4,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
2484,Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,0,2,0,0.0,1.24,0.0,0.0,0.0,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2485,Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,0,9,3,33.3,0.42,0.14,0.0,0.0,23.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2486,Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2487,Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.5,24.4,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
2488,Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2489,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.0,0.0,21.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2490,Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.0,0.0,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2491,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,1,9,3,33.3,0.45,0.15,0.11,0.33,10.2,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
2492,Leonardo Spinazzola,ITA,DF,Roma,Serie A,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.4,0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
2493,Marco Sportiello,ITA,GK,Atalanta,Serie A,28,1992,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2494,Mattia Sprocati,ITA,FW,Parma,Serie A,27,1993,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2495,Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,23,1996,32.0,0,22,4,18.2,0.69,0.12,0.0,0.0,16.3,4,0,0,2.0,2.0,0.09,-2.0,-2.0,Matches
2496,Benjamin Stambouli,FRA,"MF,DF",Schalke 04,Bundesliga,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.0,0.0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2497,Josip Stanišić,GER,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,7.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2498,Niklas Stark,GER,"DF,MF",Hertha BSC,Bundesliga,25,1995,31.0,0,11,3,27.3,0.35,0.1,0.0,0.0,9.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
2499,Renato Steffen,SUI,"FW,MF",Wolfsburg,Bundesliga,28,1991,17.4,5,30,14,46.7,1.72,0.8,0.17,0.36,14.6,0,0,0,4.3,4.3,0.14,0.7,0.7,Matches
2500,Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2501,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,24,1996,14.2,0,6,1,16.7,0.42,0.07,0.0,0.0,20.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2502,Dale Stephens,ENG,MF,Burnley,Premier League,31,1989,2.9,0,4,0,0.0,1.38,0.0,0.0,0.0,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2503,Jack Stephens,ENG,DF,Southampton,Premier League,26,1994,17.1,0,6,2,33.3,0.35,0.12,0.0,0.0,8.2,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
2504,Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,10,67,28,41.8,2.38,0.99,0.15,0.36,14.4,3,0,1,12.2,11.4,0.17,-2.2,-1.4,Matches
2505,Enda Stevens,IRL,DF,Sheffield Utd,Premier League,30,1990,30.0,0,16,4,25.0,0.53,0.13,0.0,0.0,18.1,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
2506,Lars Stindl,GER,"MF,FW",M'Gladbach,Bundesliga,31,1988,21.8,14,49,22,44.9,2.25,1.01,0.16,0.36,19.8,6,6,7,10.0,4.7,0.1,4.0,3.3,Matches
2507,Kevin Stöger,AUT,"MF,FW",Mainz 05,Bundesliga,26,1993,6.0,3,9,4,44.4,1.51,0.67,0.33,0.75,15.1,0,0,0,1.6,1.6,0.18,1.4,1.4,Matches
2508,John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,4,15,5,33.3,0.7,0.23,0.27,0.8,12.8,0,0,0,2.2,2.2,0.15,1.8,1.8,Matches
2509,Thomas Strakosha,ALB,GK,Lazio,Serie A,25,1995,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2510,Tobias Strobl,GER,MF,Augsburg,Bundesliga,30,1990,20.5,0,6,1,16.7,0.29,0.05,0.0,0.0,17.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
2511,Kevin Strootman,NED,MF,Marseille,Ligue 1,30,1990,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2512,Kevin Strootman,NED,MF,Genoa,Serie A,30,1990,14.6,0,6,2,33.3,0.41,0.14,0.0,0.0,18.9,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
2513,Pascal Struijk,NED,"DF,MF",Leeds United,Premier League,20,1999,23.1,1,14,4,28.6,0.61,0.17,0.07,0.25,9.0,0,0,0,2.4,2.4,0.17,-1.4,-1.4,Matches
2514,Jens Stryger Larsen,DEN,DF,Udinese,Serie A,29,1991,29.3,2,24,11,45.8,0.82,0.38,0.08,0.18,17.5,0,0,0,2.9,2.9,0.12,-0.9,-0.9,Matches
2515,Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27,1993,4.7,0,1,0,0.0,0.21,0.0,0.0,0.0,21.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2516,Stefano Sturaro,ITA,MF,Genoa,Serie A,27,1993,4.9,1,5,2,40.0,1.01,0.4,0.2,0.5,17.2,2,0,0,0.4,0.4,0.08,0.6,0.6,Matches
2517,Damián Suárez,URU,DF,Getafe,La Liga,32,1988,27.0,1,10,2,20.0,0.37,0.07,0.1,0.5,32.1,2,0,0,0.3,0.3,0.03,0.7,0.7,Matches
2518,Denis Suárez,ESP,MF,Celta Vigo,La Liga,26,1994,31.7,0,16,3,18.8,0.5,0.09,0.0,0.0,21.8,1,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
2519,Luis Suárez,URU,FW,Atlético Madrid,La Liga,33,1987,27.9,21,98,41,41.8,3.52,1.47,0.18,0.44,16.3,7,3,3,15.6,13.3,0.14,5.4,4.7,Matches
2520,Marek Suchý,CZE,DF,Augsburg,Bundesliga,32,1988,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2521,Niklas Süle,GER,DF,Bayern Munich,Bundesliga,24,1995,16.7,1,20,4,20.0,1.2,0.24,0.05,0.25,17.4,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
2522,Suso,ESP,FW,Sevilla,La Liga,26,1993,24.6,3,48,17,35.4,1.95,0.69,0.06,0.18,22.9,2,0,0,2.1,2.1,0.04,0.9,0.9,Matches
2523,Bosko Sutalo,CRO,DF,Atalanta,Serie A,20,2000,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2524,Mattias Svanberg,SWE,MF,Bologna,Serie A,21,1999,20.6,5,57,17,29.8,2.77,0.83,0.09,0.29,21.2,1,0,0,4.0,4.0,0.07,1.0,1.0,Matches
2525,Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,20,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2526,Issiaga Sylla,GUI,DF,Lens,Ligue 1,26,1994,12.4,1,10,2,20.0,0.81,0.16,0.1,0.5,10.5,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
2527,Eddy Sylvestre,FRA,"FW,MF",Nice,Ligue 1,20,1999,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2528,Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,32,1987,8.1,1,15,6,40.0,1.84,0.74,0.07,0.17,14.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1,Matches
2529,Wojciech Szczęsny,POL,GK,Juventus,Serie A,30,1990,29.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2530,Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2531,Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,5,48,17,35.4,2.99,1.06,0.1,0.29,11.7,0,0,1,6.4,5.7,0.12,-1.4,-0.7,Matches
2532,Tachi,ESP,DF,Alavés,La Liga,22,1997,9.4,0,3,0,0.0,0.32,0.0,0.0,0.0,8.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2533,Jonathan Tah,GER,DF,Leverkusen,Bundesliga,24,1996,24.7,1,10,2,20.0,0.41,0.08,0.1,0.5,9.7,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
2534,Waniss Taibi,FRA,MF,Angers,Ligue 1,18,2002,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2535,Flavien Tait,FRA,"MF,FW",Rennes,Ligue 1,27,1993,15.2,1,24,8,33.3,1.58,0.53,0.04,0.13,18.8,0,0,0,2.4,2.4,0.1,-1.4,-1.4,Matches
2536,Adrien Tameze,CMR,MF,Hellas Verona,Serie A,26,1994,25.6,1,17,3,17.6,0.66,0.12,0.06,0.33,20.5,0,0,0,1.7,1.7,0.1,-0.7,-0.7,Matches
2537,Japhet Tanganga,ENG,DF,Tottenham,Premier League,21,1999,5.4,0,2,0,0.0,0.37,0.0,0.0,0.0,5.5,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
